CustomerID,Recency,Frequency,Monetary,rfm_features,rfm_standardized,prediction,RFM_Score,RFM_ScoreGroup,Loyalty
18085,331,2,690.0,"[331.0,2.0,690.0]","[3.3256795098744805,0.2775561200256947,0.09218181687514856]",0,7,322,Gold
15716,146,4,1130.0,"[146.0,4.0,1130.0]","[1.4669160375881394,0.5551122400513894,0.15096442473756214]",1,5,311,Platinum
14715,25,4,876.0,"[25.0,4.0,876.0]","[0.2511842530116677,0.5551122400513894,0.1170308283806234]",1,5,212,Platinum
13170,27,1,120.0,"[27.0,1.0,120.0]","[0.27127899325260113,0.13877806001284734,0.016031620326112793]",1,7,223,Gold
13066,25,2,480.0,"[25.0,2.0,480.0]","[0.2511842530116677,0.2775561200256947,0.06412648130445117]",1,6,222,Gold
15637,53,1,225.0,"[53.0,1.0,225.0]","[0.5325106163847355,0.13877806001284734,0.030059288111461486]",1,8,233,Silver
17347,87,1,229.0,"[87.0,1.0,229.0]","[0.8741212004806036,0.13877806001284734,0.030593675455665246]",1,8,233,Silver
12837,174,1,136.0,"[174.0,1.0,136.0]","[1.7482424009612072,0.13877806001284734,0.018169169702927833]",0,9,333,Silver
12854,79,3,1335.0,"[79.0,3.0,1335.0]","[0.79374223951687,0.41633418003854206,0.17835177612800482]",1,4,211,Platinum
13594,53,1,399.0,"[53.0,1.0,399.0]","[0.5325106163847355,0.13877806001284734,0.053305137584325035]",1,6,222,Gold
16721,263,1,300.0,"[263.0,1.0,300.0]","[2.6424583416827443,0.13877806001284734,0.040079050815281986]",0,8,323,Silver
14101,74,6,5979.0,"[74.0,6.0,5979.0]","[0.7435053889145363,0.8326683600770841,0.7987754827485699]",1,5,221,Platinum
16930,27,3,389.0,"[27.0,3.0,389.0]","[0.27127899325260113,0.41633418003854206,0.051969169223815635]",1,6,222,Gold
17001,1,11,4007.0,"[1.0,11.0,4007.0]","[0.010047370120466708,1.5265586601413208,0.5353225220561164]",3,3,111,Platinum
14410,93,9,1112.0,"[93.0,9.0,1112.0]","[0.9344054212034039,1.2490025401156262,0.14855968168864522]",1,6,312,Gold
15844,47,1,129.0,"[47.0,1.0,129.0]","[0.47222639566193525,0.13877806001284734,0.017233991850571253]",1,8,233,Silver
15116,18,4,1355.0,"[18.0,4.0,1355.0]","[0.18085266216840074,0.5551122400513894,0.18102371284902363]",1,4,121,Platinum
16189,16,2,214.0,"[16.0,2.0,214.0]","[0.16075792192746732,0.2775561200256947,0.02858972291490115]",1,7,133,Gold
13220,79,4,822.0,"[79.0,4.0,822.0]","[0.79374223951687,0.5551122400513894,0.10981659923387263]",1,7,232,Gold
16532,18,3,6748.0,"[18.0,3.0,6748.0]","[0.18085266216840074,0.41633418003854206,0.9015114496717428]",1,5,131,Platinum
14044,27,4,661.0,"[27.0,4.0,661.0]","[0.27127899325260113,0.5551122400513894,0.08830750862967131]",1,5,212,Platinum
15130,170,1,332.0,"[170.0,1.0,332.0]","[1.7080529204793402,0.13877806001284734,0.04435414956891206]",0,9,333,Silver
17353,130,2,1744.0,"[130.0,2.0,1744.0]","[1.306158115660672,0.2775561200256947,0.23299288207283927]",1,7,331,Gold
13782,13,6,919.0,"[13.0,6.0,919.0]","[0.1306158115660672,0.8326683600770841,0.1227754923308138]",1,4,112,Platinum
13960,22,2,232.0,"[22.0,2.0,232.0]","[0.22104214265026756,0.2775561200256947,0.030994465963818066]",1,7,133,Gold
16671,29,3,1693.0,"[29.0,3.0,1693.0]","[0.2913737334935345,0.41633418003854206,0.22617944343424132]",1,6,231,Gold
14501,184,2,251.0,"[184.0,2.0,251.0]","[1.8487161021658742,0.2775561200256947,0.03353280584878593]",0,9,333,Silver
13745,163,1,300.0,"[163.0,1.0,300.0]","[1.6377213296360733,0.13877806001284734,0.040079050815281986]",0,8,323,Silver
14703,15,1,322.0,"[15.0,1.0,322.0]","[0.1507105518070006,0.13877806001284734,0.04301818120840266]",1,7,133,Gold
15398,17,2,1350.0,"[17.0,2.0,1350.0]","[0.17080529204793404,0.2775561200256947,0.18035572866876892]",1,3,111,Platinum
14180,11,25,4784.0,"[11.0,25.0,4784.0]","[0.11052107132513378,3.4694515003211834,0.6391272636676967]",3,3,111,Platinum
13027,114,6,6912.0,"[114.0,6.0,6912.0]","[1.1454001937332048,0.8326683600770841,0.9234213307840969]",1,6,321,Gold
14525,20,9,4352.0,"[20.0,9.0,4352.0]","[0.20094740240933415,1.2490025401156262,0.5814134304936907]",1,3,111,Platinum
17059,30,5,3107.0,"[30.0,5.0,3107.0]","[0.3014211036140012,0.6938903000642367,0.4150853696102704]",1,4,211,Platinum
14555,58,2,328.0,"[58.0,2.0,328.0]","[0.582747466987069,0.2775561200256947,0.0438197622247083]",1,8,233,Silver
17678,264,1,300.0,"[264.0,1.0,300.0]","[2.6525057118032107,0.13877806001284734,0.040079050815281986]",0,9,333,Silver
15795,150,1,615.0,"[150.0,1.0,615.0]","[1.5071055180700061,0.13877806001284734,0.08216205417132806]",0,7,322,Gold
14554,11,4,2388.0,"[11.0,4.0,2388.0]","[0.11052107132513378,0.5551122400513894,0.3190292444896446]",1,3,111,Platinum
13109,60,2,798.0,"[60.0,2.0,798.0]","[0.6028422072280024,0.2775561200256947,0.10661027516865007]",1,6,222,Gold
18240,47,1,423.0,"[47.0,1.0,423.0]","[0.47222639566193525,0.13877806001284734,0.056511461649547595]",1,7,232,Gold
16244,212,2,1526.0,"[212.0,2.0,1526.0]","[2.130042465538942,0.2775561200256947,0.20386877181373436]",0,5,311,Platinum
15840,59,2,357.0,"[59.0,2.0,357.0]","[0.5927948371075358,0.2775561200256947,0.04769407047018556]",1,7,223,Gold
13904,38,2,332.0,"[38.0,2.0,332.0]","[0.3818000645777349,0.2775561200256947,0.04435414956891206]",1,7,223,Gold
15060,9,4,305.0,"[9.0,4.0,305.0]","[0.09042633108420037,0.5551122400513894,0.04074703499553668]",1,5,113,Platinum
17297,18,1,133.0,"[18.0,1.0,133.0]","[0.18085266216840074,0.13877806001284734,0.017768379194775013]",1,6,123,Gold
18071,258,2,456.0,"[258.0,2.0,456.0]","[2.5922214910804104,0.2775561200256947,0.06092015723922861]",0,7,322,Gold
17647,66,1,134.0,"[66.0,1.0,134.0]","[0.6631264279508027,0.13877806001284734,0.017901976030825953]",1,8,233,Silver
15253,17,5,918.0,"[17.0,5.0,918.0]","[0.17080529204793404,0.6938903000642367,0.12264189549476287]",1,5,122,Platinum
13726,39,2,1081.0,"[39.0,2.0,1081.0]","[0.3918474346982016,0.2775561200256947,0.14441817977106608]",1,6,222,Gold
14733,17,12,9600.0,"[17.0,12.0,9600.0]","[0.17080529204793404,1.6653367201541682,1.2825296260890235]",3,3,111,Platinum
14367,9,16,9339.0,"[9.0,16.0,9339.0]","[0.09042633108420037,2.2204489602055575,1.247660851879728]",3,3,111,Platinum
16839,9,34,16599.0,"[9.0,34.0,16599.0]","[0.09042633108420037,4.71845404043681,2.2175738816095523]",3,3,111,Platinum
16455,64,7,1844.0,"[64.0,7.0,1844.0]","[0.6430316877098693,0.9714464200899314,0.24635256567793326]",1,4,211,Platinum
14056,2,23,8296.0,"[2.0,23.0,8296.0]","[0.020094740240933415,3.191895380295489,1.1083193518785979]",3,3,111,Platinum
16265,10,9,5468.0,"[10.0,9.0,5468.0]","[0.10047370120466707,1.2490025401156262,0.7305074995265396]",1,3,111,Platinum
17955,199,4,557.0,"[199.0,4.0,557.0]","[1.999426653972875,0.5551122400513894,0.07441343768037355]",0,8,332,Silver
17081,26,2,288.0,"[26.0,2.0,288.0]","[0.2612316231321344,0.2775561200256947,0.038475888782670706]",1,7,223,Gold
15234,277,1,198.0,"[277.0,1.0,198.0]","[2.783121523369278,0.13877806001284734,0.02645217353808611]",0,9,333,Silver
17147,23,4,1724.0,"[23.0,4.0,1724.0]","[0.23108951277073428,0.5551122400513894,0.23032094535182046]",1,3,111,Platinum
14776,52,11,2537.0,"[52.0,11.0,2537.0]","[0.5224632462642688,1.5265586601413208,0.33893517306123466]",1,4,211,Platinum
17890,323,2,612.0,"[323.0,2.0,612.0]","[3.2453005489107465,0.2775561200256947,0.08176126366317525]",0,6,312,Gold
18278,74,1,175.0,"[74.0,1.0,175.0]","[0.7435053889145363,0.13877806001284734,0.02337944630891449]",1,8,233,Silver
14117,144,1,90.0,"[144.0,1.0,90.0]","[1.4468212973472059,0.13877806001284734,0.012023715244584595]",0,9,333,Silver
13045,100,1,307.0,"[100.0,1.0,307.0]","[1.0047370120466708,0.13877806001284734,0.04101422866763856]",1,9,333,Silver
16366,19,1,332.0,"[19.0,1.0,332.0]","[0.19090003228886746,0.13877806001284734,0.04435414956891206]",1,7,133,Gold
15096,43,1,221.0,"[43.0,1.0,221.0]","[0.4320369151800684,0.13877806001284734,0.02952490076725773]",1,8,233,Silver
14687,107,1,629.0,"[107.0,1.0,629.0]","[1.0750686028899377,0.13877806001284734,0.08403240987604123]",1,8,332,Silver
15503,363,1,154.0,"[363.0,1.0,154.0]","[3.647195353729415,0.13877806001284734,0.020573912751844753]",0,8,323,Silver
14642,59,1,96.0,"[59.0,1.0,96.0]","[0.5927948371075358,0.13877806001284734,0.012825296260890235]",1,8,233,Silver
12948,17,7,2082.0,"[17.0,7.0,2082.0]","[0.17080529204793404,0.9714464200899314,0.27814861265805696]",1,3,111,Platinum
13104,4,6,1099.0,"[4.0,6.0,1099.0]","[0.04018948048186683,0.8326683600770841,0.146822922819983]",1,6,132,Gold
15105,19,7,2298.0,"[19.0,7.0,2298.0]","[0.19090003228886746,0.9714464200899314,0.30700552924505997]",1,3,111,Platinum
13166,284,1,424.0,"[284.0,1.0,424.0]","[2.8534531142125448,0.13877806001284734,0.05664505848559854]",0,7,322,Gold
16053,33,2,1522.0,"[33.0,2.0,1522.0]","[0.33156321397540134,0.2775561200256947,0.2033343844695306]",1,4,211,Platinum
14177,87,4,565.0,"[87.0,4.0,565.0]","[0.8741212004806036,0.5551122400513894,0.07548221236878107]",1,6,222,Gold
14141,3,4,917.0,"[3.0,4.0,917.0]","[0.030142110361400125,0.5551122400513894,0.12250829865871193]",1,5,122,Platinum
12885,64,3,1177.0,"[64.0,3.0,1177.0]","[0.6430316877098693,0.41633418003854206,0.15724347603195632]",1,4,211,Platinum
16043,38,4,780.0,"[38.0,4.0,780.0]","[0.3818000645777349,0.5551122400513894,0.10420553211973316]",1,6,222,Gold
15923,373,1,130.0,"[373.0,1.0,130.0]","[3.747669054934082,0.13877806001284734,0.017367588686622193]",0,9,333,Silver
12913,5,5,2485.0,"[5.0,5.0,2485.0]","[0.05023685060233354,0.6938903000642367,0.33198813758658574]",1,4,121,Platinum
15733,283,1,163.0,"[283.0,1.0,163.0]","[2.8434057440920784,0.13877806001284734,0.02177628427630321]",0,9,333,Silver
14647,202,1,243.0,"[202.0,1.0,243.0]","[2.029568764334275,0.13877806001284734,0.03246403116037841]",0,8,323,Silver
17542,270,1,174.0,"[270.0,1.0,174.0]","[2.712789932526011,0.13877806001284734,0.02324584947286355]",0,8,323,Silver
13873,120,3,392.0,"[120.0,3.0,392.0]","[1.2056844144560048,0.41633418003854206,0.05236995973196846]",1,7,322,Gold
15531,9,2,2023.0,"[9.0,2.0,2023.0]","[0.09042633108420037,0.2775561200256947,0.2702663993310515]",1,3,111,Platinum
16684,5,28,66664.0,"[5.0,28.0,66664.0]","[0.05023685060233354,3.8857856803597257,8.906099478499861]",2,3,111,Platinum
15062,72,4,998.0,"[72.0,4.0,998.0]","[0.7234106486736029,0.5551122400513894,0.13332964237883807]",1,6,222,Gold
16012,36,3,1423.0,"[36.0,3.0,1423.0]","[0.36170532433680147,0.41633418003854206,0.19010829770048754]",1,4,211,Platinum
15024,10,10,1680.0,"[10.0,10.0,1680.0]","[0.10047370120466707,1.3877806001284734,0.22444268456557911]",1,3,111,Platinum
13139,17,7,5075.0,"[17.0,7.0,5075.0]","[0.17080529204793404,0.9714464200899314,0.6780039429585202]",1,3,111,Platinum
14419,11,6,1068.0,"[11.0,6.0,1068.0]","[0.11052107132513378,0.8326683600770841,0.14268142090240385]",1,4,112,Platinum
15219,177,1,307.0,"[177.0,1.0,307.0]","[1.7783845113226073,0.13877806001284734,0.04101422866763856]",0,9,333,Silver
15260,101,7,1814.0,"[101.0,7.0,1814.0]","[1.0147843821671374,0.9714464200899314,0.24234466059640505]",1,5,311,Platinum
15855,137,5,717.0,"[137.0,5.0,717.0]","[1.376489706503939,0.6938903000642367,0.09578893144852393]",1,6,312,Gold
16774,68,4,665.0,"[68.0,4.0,665.0]","[0.6832211681917362,0.5551122400513894,0.08884189597387507]",1,6,222,Gold
16175,95,4,1043.0,"[95.0,4.0,1043.0]","[0.9545001614443372,0.5551122400513894,0.13934150000113035]",1,7,322,Gold
17148,52,1,127.0,"[52.0,1.0,127.0]","[0.5224632462642688,0.13877806001284734,0.016966798178469373]",1,8,233,Silver
17463,17,5,1916.0,"[17.0,5.0,1916.0]","[0.17080529204793404,0.6938903000642367,0.25597153787360094]",1,3,111,Platinum
14496,312,2,540.0,"[312.0,2.0,540.0]","[3.134779477585613,0.2775561200256947,0.07214229146750757]",0,8,332,Silver
18248,123,2,811.0,"[123.0,2.0,811.0]","[1.235826524817405,0.2775561200256947,0.1083470340373123]",1,7,322,Gold
18113,369,1,76.0,"[369.0,1.0,76.0]","[3.7074795744522153,0.13877806001284734,0.010153359539871436]",0,9,333,Silver
15262,324,1,180.0,"[324.0,1.0,180.0]","[3.2553479190312133,0.13877806001284734,0.02404743048916919]",0,9,333,Silver
13052,213,1,351.0,"[213.0,1.0,351.0]","[2.140089835659409,0.13877806001284734,0.04689248945387992]",0,9,333,Silver
17070,115,1,313.0,"[115.0,1.0,313.0]","[1.1554475638536714,0.13877806001284734,0.0418158096839442]",1,8,323,Silver
15426,20,5,1468.0,"[20.0,5.0,1468.0]","[0.20094740240933415,0.6938903000642367,0.19612015532277985]",1,3,111,Platinum
14062,10,12,10477.0,"[10.0,12.0,10477.0]","[0.10047370120466707,1.6653367201541682,1.399694051305698]",3,3,111,Platinum
16553,164,12,5722.0,"[164.0,12.0,5722.0]","[1.6477686997565402,1.6653367201541682,0.7644410958834784]",3,5,311,Platinum
17637,32,2,552.0,"[32.0,2.0,552.0]","[0.32151584385493465,0.2775561200256947,0.07374545350011885]",1,6,222,Gold
16834,228,1,411.0,"[228.0,1.0,411.0]","[2.2908003874664096,0.13877806001284734,0.054908299616936315]",0,7,322,Gold
16326,6,14,3141.0,"[6.0,14.0,3141.0]","[0.06028422072280025,1.9428928401798629,0.4196276620360024]",3,3,111,Platinum
12868,186,6,1620.0,"[186.0,6.0,1620.0]","[1.8688108424068077,0.8326683600770841,0.2164268744025227]",0,5,311,Platinum
16885,16,3,481.0,"[16.0,3.0,481.0]","[0.16075792192746732,0.41633418003854206,0.06426007814050211]",1,4,112,Platinum
15132,19,5,983.0,"[19.0,5.0,983.0]","[0.19090003228886746,0.6938903000642367,0.13132568983807397]",1,5,122,Platinum
15073,10,3,1056.0,"[10.0,3.0,1056.0]","[0.10047370120466707,0.41633418003854206,0.14107825886979258]",1,5,122,Platinum
13946,80,3,562.0,"[80.0,3.0,562.0]","[0.8037896096373366,0.41633418003854206,0.07508142186062824]",1,7,232,Gold
18096,12,3,923.0,"[12.0,3.0,923.0]","[0.1205684414456005,0.41633418003854206,0.12330987967501757]",1,4,112,Platinum
18147,46,2,180.0,"[46.0,2.0,180.0]","[0.46217902554146856,0.2775561200256947,0.02404743048916919]",1,8,233,Silver
13523,34,5,3974.0,"[34.0,5.0,3974.0]","[0.3416105840958681,0.6938903000642367,0.5309138264664354]",1,4,211,Platinum
15370,41,7,2399.0,"[41.0,7.0,2399.0]","[0.41194217493913504,0.9714464200899314,0.3204988096862049]",1,4,211,Platinum
17737,10,2,169.0,"[10.0,2.0,169.0]","[0.10047370120466707,0.2775561200256947,0.02257786529260885]",1,7,133,Gold
17244,54,1,954.0,"[54.0,1.0,954.0]","[0.5425579865052023,0.13877806001284734,0.1274513815925967]",1,6,222,Gold
13301,104,4,627.0,"[104.0,4.0,627.0]","[1.0449264925285375,0.5551122400513894,0.08376521620393934]",1,6,312,Gold
15071,94,2,984.0,"[94.0,2.0,984.0]","[0.9444527913238705,0.2775561200256947,0.1314592866741249]",1,7,322,Gold
17709,170,1,139.0,"[170.0,1.0,139.0]","[1.7080529204793402,0.13877806001284734,0.018569960211080653]",0,9,333,Silver
16178,139,1,198.0,"[139.0,1.0,198.0]","[1.3965844467448725,0.13877806001284734,0.02645217353808611]",1,9,333,Silver
15263,107,1,157.0,"[107.0,1.0,157.0]","[1.0750686028899377,0.13877806001284734,0.020974703259997573]",1,9,333,Silver
16056,46,1,669.0,"[46.0,1.0,669.0]","[0.46217902554146856,0.13877806001284734,0.08937628331807883]",1,6,222,Gold
14644,68,2,832.0,"[68.0,2.0,832.0]","[0.6832211681917362,0.2775561200256947,0.11115256759438204]",1,6,222,Gold
13081,12,11,28385.0,"[12.0,11.0,28385.0]","[0.1205684414456005,1.5265586601413208,3.7921461913059304]",3,3,111,Platinum
13040,9,2,680.0,"[9.0,2.0,680.0]","[0.09042633108420037,0.2775561200256947,0.09084584851463916]",1,5,122,Platinum
15906,20,7,1582.0,"[20.0,7.0,1582.0]","[0.20094740240933415,0.9714464200899314,0.211350194632587]",1,3,111,Platinum
15841,73,4,1230.0,"[73.0,4.0,1230.0]","[0.7334580187940697,0.5551122400513894,0.16432410834265612]",1,5,221,Platinum
17014,9,3,592.0,"[9.0,3.0,592.0]","[0.09042633108420037,0.41633418003854206,0.07908932694215645]",1,4,112,Platinum
16015,4,3,707.0,"[4.0,3.0,707.0]","[0.04018948048186683,0.41633418003854206,0.09445296308801454]",1,4,112,Platinum
17549,24,2,149.0,"[24.0,2.0,149.0]","[0.241136882891201,0.2775561200256947,0.019905928571590053]",1,7,133,Gold
14140,4,2,935.0,"[4.0,2.0,935.0]","[0.04018948048186683,0.2775561200256947,0.12491304170762885]",1,5,122,Platinum
14720,6,3,666.0,"[6.0,3.0,666.0]","[0.06028422072280025,0.41633418003854206,0.088975492809926]",1,5,122,Platinum
17312,139,3,646.0,"[139.0,3.0,646.0]","[1.3965844467448725,0.41633418003854206,0.0863035560889072]",1,8,332,Silver
17584,8,2,1249.0,"[8.0,2.0,1249.0]","[0.08037896096373366,0.2775561200256947,0.166862448227624]",1,4,121,Platinum
13416,44,2,714.0,"[44.0,2.0,714.0]","[0.4420842853005351,0.2775561200256947,0.09538814094037112]",1,7,232,Gold
16000,3,3,12395.0,"[3.0,3.0,12395.0]","[0.030142110361400125,0.41633418003854206,1.6559327828514006]",1,5,131,Platinum
16078,284,1,79.0,"[284.0,1.0,79.0]","[2.8534531142125448,0.13877806001284734,0.010554150048024256]",0,9,333,Silver
17053,131,1,500.0,"[131.0,1.0,500.0]","[1.3162054857811387,0.13877806001284734,0.06679841802546997]",1,8,332,Silver
16352,18,2,501.0,"[18.0,2.0,501.0]","[0.18085266216840074,0.2775561200256947,0.06693201486152091]",1,5,122,Platinum
16338,158,1,217.0,"[158.0,1.0,217.0]","[1.58748447903374,0.13877806001284734,0.02899051342305397]",0,9,333,Silver
13497,283,2,349.0,"[283.0,2.0,349.0]","[2.8434057440920784,0.2775561200256947,0.04662529578177804]",0,9,333,Silver
15203,26,6,1865.0,"[26.0,6.0,1865.0]","[0.2612316231321344,0.8326683600770841,0.24915809923500298]",1,4,211,Platinum
15918,191,2,338.0,"[191.0,2.0,338.0]","[1.9190476930091411,0.2775561200256947,0.0451557305852177]",0,8,323,Silver
17813,15,5,1787.0,"[15.0,5.0,1787.0]","[0.1507105518070006,0.6938903000642367,0.23873754602302968]",1,3,111,Platinum
15599,27,2,762.0,"[27.0,2.0,762.0]","[0.27127899325260113,0.2775561200256947,0.10180078907081624]",1,6,222,Gold
16150,43,5,2069.0,"[43.0,5.0,2069.0]","[0.4320369151800684,0.6938903000642367,0.27641185378939476]",1,4,211,Platinum
13524,41,5,680.0,"[41.0,5.0,680.0]","[0.41194217493913504,0.6938903000642367,0.09084584851463916]",1,6,222,Gold
16571,27,3,1425.0,"[27.0,3.0,1425.0]","[0.27127899325260113,0.41633418003854206,0.1903754913725894]",1,4,211,Platinum
13838,6,4,699.0,"[6.0,4.0,699.0]","[0.06028422072280025,0.5551122400513894,0.09338418839960702]",1,4,112,Platinum
16266,74,7,867.0,"[74.0,7.0,867.0]","[0.7435053889145363,0.9714464200899314,0.11582845685616493]",1,6,222,Gold
15485,31,3,2580.0,"[31.0,3.0,2580.0]","[0.31146847373446795,0.41633418003854206,0.34467983701142507]",1,4,211,Platinum
14961,11,9,7077.0,"[11.0,9.0,7077.0]","[0.11052107132513378,1.2490025401156262,0.9454648087325019]",3,3,111,Platinum
17573,30,3,383.0,"[30.0,3.0,383.0]","[0.3014211036140012,0.41633418003854206,0.05116758820751]",1,6,222,Gold
13038,81,3,911.0,"[81.0,3.0,911.0]","[0.8138369797578033,0.41633418003854206,0.12170671764240629]",1,6,222,Gold
15051,24,3,1405.0,"[24.0,3.0,1405.0]","[0.241136882891201,0.41633418003854206,0.18770355465157063]",1,3,111,Platinum
16243,34,2,415.0,"[34.0,2.0,415.0]","[0.3416105840958681,0.2775561200256947,0.055442686961140075]",1,6,222,Gold
17985,23,1,642.0,"[23.0,1.0,642.0]","[0.23108951277073428,0.13877806001284734,0.08576916874470344]",1,5,122,Platinum
16969,40,3,649.0,"[40.0,3.0,649.0]","[0.4018948048186683,0.41633418003854206,0.08670434659706003]",1,6,222,Gold
13992,31,1,78.0,"[31.0,1.0,78.0]","[0.31146847373446795,0.13877806001284734,0.010420553211973316]",1,8,233,Silver
13347,71,1,342.0,"[71.0,1.0,342.0]","[0.7133632785531362,0.13877806001284734,0.04569011792942146]",1,8,233,Silver
17496,359,1,271.0,"[359.0,1.0,271.0]","[3.607005873247548,0.13877806001284734,0.03620474256980472]",0,9,333,Silver
17895,45,1,99.0,"[45.0,1.0,99.0]","[0.45213165542100187,0.13877806001284734,0.013226086769043055]",1,8,233,Silver
12893,31,1,189.0,"[31.0,1.0,189.0]","[0.31146847373446795,0.13877806001284734,0.02524980201362765]",1,7,223,Gold
15405,190,1,350.0,"[190.0,1.0,350.0]","[1.9090003228886745,0.13877806001284734,0.04675889261782898]",0,9,333,Silver
12951,9,6,1070.0,"[9.0,6.0,1070.0]","[0.09042633108420037,0.8326683600770841,0.14294861457450575]",1,5,122,Platinum
15920,155,4,170.0,"[155.0,4.0,170.0]","[1.5573423686723398,0.5551122400513894,0.02271146212865979]",0,8,323,Silver
15563,23,4,1407.0,"[23.0,4.0,1407.0]","[0.23108951277073428,0.5551122400513894,0.1879707483236725]",1,3,111,Platinum
17071,29,9,2437.0,"[29.0,9.0,2437.0]","[0.2913737334935345,1.2490025401156262,0.3255754894561406]",1,4,211,Platinum
14808,40,8,2756.0,"[40.0,8.0,2756.0]","[0.4018948048186683,1.1102244801027787,0.3681928801563905]",1,4,211,Platinum
14096,5,17,65014.0,"[5.0,17.0,65014.0]","[0.05023685060233354,2.359227020218405,8.68566469901581]",2,3,111,Platinum
14287,9,3,177.0,"[9.0,3.0,177.0]","[0.09042633108420037,0.41633418003854206,0.02364663998101637]",1,7,133,Gold
17793,26,1,326.0,"[26.0,1.0,326.0]","[0.2612316231321344,0.13877806001284734,0.04355256855260642]",1,7,223,Gold
13730,136,2,754.0,"[136.0,2.0,754.0]","[1.3664423363834723,0.2775561200256947,0.10073201438240872]",1,7,322,Gold
15345,46,1,397.0,"[46.0,1.0,397.0]","[0.46217902554146856,0.13877806001284734,0.053037943912223155]",1,7,232,Gold
15440,55,3,390.0,"[55.0,3.0,390.0]","[0.5526053566256689,0.41633418003854206,0.05210276605986658]",1,6,222,Gold
14333,68,1,418.0,"[68.0,1.0,418.0]","[0.6832211681917362,0.13877806001284734,0.0558434774692929]",1,7,232,Gold
